meeting_id,speaker,da_id,da_type,da_type_id,start_time,end_time,duration_ms,text
TS3006a,C,TS3006a.C.dialog-act.vkaraisk.128,comment-about-understanding,ami_da_12,1122.84,1124.02,1180.0,"Yeah I I know what you mean ,"
TS3006a,C,TS3006a.C.dialog-act.vkaraisk.141,comment-about-understanding,ami_da_12,1179.87,1181.35,1480.0,I understand . Yeah .
TS3006a,D,TS3006a.D.dialog-act.vkaraisk.24,comment-about-understanding,ami_da_12,217.4,218.74,1340.0,Draw . Alright .
TS3006a,D,TS3006a.D.dialog-act.vkaraisk.25,comment-about-understanding,ami_da_12,223.84,224.11,270.0,'Kay .
TS3006a,D,TS3006a.D.dialog-act.vkaraisk.32,comment-about-understanding,ami_da_12,295.68,296.69,1010.0,"Okay ,"
TS3006a,D,TS3006a.D.dialog-act.vkaraisk.45,comment-about-understanding,ami_da_12,375.541,377.67,2129.0,I see .
TS3006a,D,TS3006a.D.dialog-act.vkaraisk.72,elicit-comment-understanding,ami_da_13,468.2,469.64,1440.0,No . Oh okay .
TS3006a,D,TS3006a.D.dialog-act.vkaraisk.75,comment-about-understanding,ami_da_12,471.76,472.09,330.0,Yeah ?
TS3006a,D,TS3006a.D.dialog-act.vkaraisk.76,comment-about-understanding,ami_da_12,473.92,474.67,750.0,Alright .
TS3006a,D,TS3006a.D.dialog-act.vkaraisk.96,comment-about-understanding,ami_da_12,652.7,653.33,630.0,Okay .
TS3006a,D,TS3006a.D.dialog-act.vkaraisk.138,comment-about-understanding,ami_da_12,1000.49,1001.08,590.0,Alright .
TS3006a,D,TS3006a.D.dialog-act.vkaraisk.139,comment-about-understanding,ami_da_12,1005.42,1005.74,320.0,'Kay .
TS3006a,D,TS3006a.D.dialog-act.vkaraisk.142,comment-about-understanding,ami_da_12,1010.5,1011.43,930.0,The pro okay .
TS3006b,A,TS3006b.A.dialog-act.dharshi.232,comment-about-understanding,ami_da_12,1491.01,1491.89,880.0,Treble bass .
TS3006b,B,TS3006b.B.dialog-act.dharshi.37,comment-about-understanding,ami_da_12,545.03,545.74,710.0,F_ five .
TS3006b,D,TS3006b.D.dialog-act.dharshi.7,comment-about-understanding,ami_da_12,67.96,69.05,1090.0,Mm ?
TS3006b,D,TS3006b.D.dialog-act.dharshi.19,comment-about-understanding,ami_da_12,119.21,120.82,1610.0,What ?
TS3006b,D,TS3006b.D.dialog-act.dharshi.372,comment-about-understanding,ami_da_12,1966.2,1966.97,770.0,menu okay .
TS3006c,A,TS3006c.A.dialog-act.dharshi.6,comment-about-understanding,ami_da_12,95.66,96.15,490.0,Mm ?
TS3006c,B,TS3006c.B.dialog-act.dharshi.65,comment-about-understanding,ami_da_12,817.06,817.28,220.0,What ?
TS3006c,C,TS3006c.C.dialog-act.dharshi.291,comment-about-understanding,ami_da_12,2094.93,2095.61,680.0,Huh ?
TS3006c,C,TS3006c.C.dialog-act.dharshi.309,comment-about-understanding,ami_da_12,2165.28,2165.87,590.0,Excuse me ?
TS3006d,B,TS3006d.B.dialog-act.dharshi.231,comment-about-understanding,ami_da_12,2196.49,2196.63,140.0,Hmm ?
TS3006d,D,TS3006d.D.dialog-act.dharshi.228,comment-about-understanding,ami_da_12,1143.92,1144.18,260.0,Huh ?
TS3006d,D,TS3006d.D.dialog-act.dharshi.280,comment-about-understanding,ami_da_12,1289.43,1290.02,590.0,Hmm ?
TS3006d,D,TS3006d.D.dialog-act.dharshi.513,comment-about-understanding,ami_da_12,2335.66,2336.4,740.0,Hmm ?
TS3006d,D,TS3006d.D.dialog-act.dharshi.572,comment-about-understanding,ami_da_12,2629.75,2631.05,1300.0,Uh Yeah ?
TS3007a,A,TS3007a.A.dialog-act.vkaraisk.38,comment-about-understanding,ami_da_12,150.76,151.94,1180.0,"User interface , okay ."
TS3007a,A,TS3007a.A.dialog-act.vkaraisk.39,comment-about-understanding,ami_da_12,156.48,157.79,1310.0,"Industrial , yes ."
TS3007a,A,TS3007a.A.dialog-act.vkaraisk.40,comment-about-understanding,ami_da_12,162.28,162.72,440.0,"Okay ,"
TS3007a,A,TS3007a.A.dialog-act.vkaraisk.106,comment-about-understanding,ami_da_12,383.536,384.73,1194.0,"Okay , okay ."
TS3007a,A,TS3007a.A.dialog-act.vkaraisk.165,comment-about-understanding,ami_da_12,576.74,577.7,960.0,"Save it , okay ."
TS3007a,A,TS3007a.A.dialog-act.vkaraisk.172,comment-about-understanding,ami_da_12,692.03,692.86,830.0,It is a turtle .
TS3007a,A,TS3007a.A.dialog-act.vkaraisk.191,comment-about-understanding,ami_da_12,782.21,783.07,860.0,Okay .
TS3007a,A,TS3007a.A.dialog-act.vkaraisk.194,comment-about-understanding,ami_da_12,785.88,787.35,1470.0,Had a dog ?
TS3007a,A,TS3007a.A.dialog-act.vkaraisk.196,comment-about-understanding,ami_da_12,791.35,791.75,400.0,Ah .
TS3007a,A,TS3007a.A.dialog-act.vkaraisk.215,comment-about-understanding,ami_da_12,897.53,899.552,2022.0,Better to draw with a with
TS3007a,A,TS3007a.A.dialog-act.vkaraisk.222,comment-about-understanding,ami_da_12,922.14,923.17,1030.0,"Okay , then yeah ."
TS3007a,A,TS3007a.A.dialog-act.vkaraisk.256,comment-about-understanding,ami_da_12,1086.96,1087.69,730.0,Okay .
TS3007a,A,TS3007a.A.dialog-act.vkaraisk.268,comment-about-understanding,ami_da_12,1140.33,1142.05,1720.0,"Oh , that pen drawings ."
TS3007a,A,TS3007a.A.dialog-act.vkaraisk.284,comment-about-understanding,ami_da_12,1251.29,1251.74,450.0,"Yeah ,"
TS3007a,A,TS3007a.A.dialog-act.vkaraisk.298,comment-about-understanding,ami_da_12,1320.72,1323.38,2660.0,Yeah okay . Yeah . Okay .
TS3007a,A,TS3007a.A.dialog-act.vkaraisk.310,comment-about-understanding,ami_da_12,1373.26,1374.54,1280.0,Okay .
TS3007a,B,TS3007a.B.dialog-act.vkaraisk.26,comment-about-understanding,ami_da_12,654.57,655.08,510.0,Oh .
TS3007a,B,TS3007a.B.dialog-act.vkaraisk.30,comment-about-understanding,ami_da_12,671.79,673.696,1906.0,A dog ?
TS3007a,B,TS3007a.B.dialog-act.vkaraisk.31,comment-about-understanding,ami_da_12,688.76,689.0,240.0,Huh ?
TS3007a,B,TS3007a.B.dialog-act.vkaraisk.32,comment-about-understanding,ami_da_12,690.63,690.84,210.0,"Oh ,"
TS3007a,B,TS3007a.B.dialog-act.vkaraisk.91,comment-about-understanding,ami_da_12,1148.43,1149.31,880.0,"Oh , only in Word ,"
TS3007a,B,TS3007a.B.dialog-act.vkaraisk.92,comment-about-understanding,ami_da_12,1149.31,1149.67,360.0,okay .
TS3007a,B,TS3007a.B.dialog-act.vkaraisk.106,comment-about-understanding,ami_da_12,1394.69,1395.69,1000.0,Ah okay .
TS3007a,B,TS3007a.B.dialog-act.vkaraisk.112,comment-about-understanding,ami_da_12,1460.43,1460.96,530.0,Okay .
TS3007a,C,TS3007a.C.dialog-act.vkaraisk.22,comment-about-understanding,ami_da_12,654.53,655.6,1070.0,"Oh , okay ."
TS3007a,C,TS3007a.C.dialog-act.vkaraisk.23,comment-about-understanding,ami_da_12,656.469,657.87,1401.0,"Oh , yeah , sure ."
TS3007a,D,TS3007a.D.dialog-act.vkaraisk.3,comment-about-understanding,ami_da_12,55.46,56.38,920.0,By Big Brother ?
TS3007a,D,TS3007a.D.dialog-act.vkaraisk.4,comment-about-understanding,ami_da_12,57.62,58.02,400.0,Okay .
TS3007a,D,TS3007a.D.dialog-act.vkaraisk.7,comment-about-understanding,ami_da_12,67.3,67.95,650.0,Okay .
TS3007a,D,TS3007a.D.dialog-act.vkaraisk.22,comment-about-understanding,ami_da_12,366.21,366.66,450.0,okay .
TS3007a,D,TS3007a.D.dialog-act.vkaraisk.23,comment-about-understanding,ami_da_12,373.97,376.432,2462.0,Okay .
TS3007a,D,TS3007a.D.dialog-act.vkaraisk.40,comment-about-understanding,ami_da_12,517.2,517.47,270.0,Ah .
TS3007a,D,TS3007a.D.dialog-act.vkaraisk.44,comment-about-understanding,ami_da_12,551.48,552.48,1000.0,Okay .
TS3007a,D,TS3007a.D.dialog-act.vkaraisk.56,comment-about-understanding,ami_da_12,613.44,613.77,330.0,Okay .
TS3007a,D,TS3007a.D.dialog-act.vkaraisk.59,comment-about-understanding,ami_da_12,625.41,626.79,1380.0,Smart board ?
TS3007a,D,TS3007a.D.dialog-act.vkaraisk.60,comment-about-understanding,ami_da_12,626.79,628.04,1250.0,Okay .
TS3007a,D,TS3007a.D.dialog-act.vkaraisk.62,comment-about-understanding,ami_da_12,638.1,638.46,360.0,Okay .
TS3007a,D,TS3007a.D.dialog-act.vkaraisk.63,comment-about-understanding,ami_da_12,639.54,639.97,430.0,"Okay ,"
TS3007a,D,TS3007a.D.dialog-act.vkaraisk.74,comment-about-understanding,ami_da_12,702.48,702.78,300.0,Uh ?
TS3007a,D,TS3007a.D.dialog-act.vkaraisk.110,comment-about-understanding,ami_da_12,904.84,906.12,1280.0,"Oh , okay ."
TS3007a,D,TS3007a.D.dialog-act.vkaraisk.119,comment-about-understanding,ami_da_12,952.47,952.75,280.0,Okay .
TS3007a,D,TS3007a.D.dialog-act.vkaraisk.131,comment-about-understanding,ami_da_12,1128.47,1128.8,330.0,Okay .
TS3007a,D,TS3007a.D.dialog-act.vkaraisk.137,comment-about-understanding,ami_da_12,1175.25,1175.91,660.0,Five minutes ?
TS3007a,D,TS3007a.D.dialog-act.vkaraisk.138,comment-about-understanding,ami_da_12,1175.91,1176.38,470.0,"Okay ,"
TS3007b,A,TS3007b.A.dialog-act.vkaraisk.41,comment-about-understanding,ami_da_12,182.93,183.16,230.0,Yeah ?
TS3007b,A,TS3007b.A.dialog-act.vkaraisk.48,comment-about-understanding,ami_da_12,462.88,463.57,690.0,"Yeah , okay ."
TS3007b,A,TS3007b.A.dialog-act.vkaraisk.56,comment-about-understanding,ami_da_12,996.38,996.63,250.0,"Okay ,"
TS3007b,A,TS3007b.A.dialog-act.vkaraisk.58,comment-about-understanding,ami_da_12,998.32,999.17,850.0,You do ?
TS3007b,A,TS3007b.A.dialog-act.vkaraisk.84,comment-about-understanding,ami_da_12,1754.63,1755.89,1260.0,"Okay , yeah ."
TS3007b,A,TS3007b.A.dialog-act.vkaraisk.168,comment-about-understanding,ami_da_12,2379.63,2381.99,2360.0,Oh . Forty five ?
TS3007b,B,TS3007b.B.dialog-act.vkaraisk.8,comment-about-understanding,ami_da_12,996.23,996.59,360.0,Okay .
TS3007b,B,TS3007b.B.dialog-act.vkaraisk.11,comment-about-understanding,ami_da_12,1000.08,1002.14,2060.0,Last presentation . Okay .
TS3007b,B,TS3007b.B.dialog-act.vkaraisk.31,elicit-comment-understanding,ami_da_13,1100.59,1104.05,3460.0,of course I I hope this is all clear to you .
TS3007b,B,TS3007b.B.dialog-act.vkaraisk.132,comment-about-understanding,ami_da_12,1612.82,1613.28,460.0,Okay .
TS3007b,B,TS3007b.B.dialog-act.vkaraisk.152,comment-about-understanding,ami_da_12,1746.8,1747.98,1180.0,"Oh , something like that ."
TS3007b,B,TS3007b.B.dialog-act.vkaraisk.205,comment-about-understanding,ami_da_12,2148.4,2149.79,1390.0,"Firmware update , you say ."
TS3007b,B,TS3007b.B.dialog-act.vkaraisk.220,comment-about-understanding,ami_da_12,2206.42,2208.0,1580.0,Receiving . Oh yeah .
TS3007b,B,TS3007b.B.dialog-act.vkaraisk.232,comment-about-understanding,ami_da_12,2269.94,2270.32,380.0,Okay .
TS3007b,B,TS3007b.B.dialog-act.vkaraisk.237,comment-about-understanding,ami_da_12,2292.76,2293.28,520.0,Opens up
TS3007b,B,TS3007b.B.dialog-act.vkaraisk.240,comment-about-understanding,ami_da_12,2301.58,2302.771,1191.0,"Break it , I don't get"
TS3007b,B,TS3007b.B.dialog-act.vkaraisk.241,comment-about-understanding,ami_da_12,2309.01,2310.33,1320.0,Oh so Yeah .
TS3007b,B,TS3007b.B.dialog-act.vkaraisk.244,comment-about-understanding,ami_da_12,2379.17,2379.56,390.0,Okay .
TS3007b,B,TS3007b.B.dialog-act.vkaraisk.259,comment-about-understanding,ami_da_12,2446.96,2447.63,670.0,It's connected ?
TS3007b,C,TS3007b.C.dialog-act.vkaraisk.8,comment-about-understanding,ami_da_12,566.88,567.6,720.0,"Ah okay ,"
TS3007b,C,TS3007b.C.dialog-act.vkaraisk.219,comment-about-understanding,ami_da_12,2068.31,2070.134,1824.0,"Oh , okay , yeah , sure , uh"
TS3007b,C,TS3007b.C.dialog-act.vkaraisk.220,comment-about-understanding,ami_da_12,2071.4,2072.06,660.0,Yeah yeah yeah .
TS3007b,C,TS3007b.C.dialog-act.vkaraisk.221,comment-about-understanding,ami_da_12,2074.56,2075.39,830.0,"Oh , yeah yeah ,"
TS3007b,D,TS3007b.D.dialog-act.vkaraisk.82,elicit-comment-understanding,ami_da_13,600.32,600.46,140.0,Yeah ?
TS3007b,D,TS3007b.D.dialog-act.vkaraisk.110,comment-about-understanding,ami_da_12,1224.69,1225.65,960.0,"Yeah , this ?"
TS3007b,D,TS3007b.D.dialog-act.vkaraisk.111,comment-about-understanding,ami_da_12,1225.65,1226.13,480.0,No ?
TS3007b,D,TS3007b.D.dialog-act.vkaraisk.142,comment-about-understanding,ami_da_12,1550.16,1550.63,470.0,Ah okay .
TS3007b,D,TS3007b.D.dialog-act.vkaraisk.217,comment-about-understanding,ami_da_12,2143.68,2144.45,770.0,New remote ?
TS3007b,D,TS3007b.D.dialog-act.vkaraisk.220,comment-about-understanding,ami_da_12,2151.56,2151.81,250.0,Ah .
TS3007b,D,TS3007b.D.dialog-act.vkaraisk.241,comment-about-understanding,ami_da_12,2295.08,2296.29,1210.0,"Uh too difficult ,"
TS3007b,D,TS3007b.D.dialog-act.vkaraisk.248,comment-about-understanding,ami_da_12,2333.86,2334.77,910.0,Thirty minutes ?
TS3007b,D,TS3007b.D.dialog-act.vkaraisk.252,comment-about-understanding,ami_da_12,2375.76,2376.82,1060.0,Thirty minutes lunch break ?
TS3007b,D,TS3007b.D.dialog-act.vkaraisk.266,comment-about-understanding,ami_da_12,2422.83,2423.87,1040.0,"Huh , image ?"
TS3007b,D,TS3007b.D.dialog-act.vkaraisk.268,comment-about-understanding,ami_da_12,2443.2,2443.37,170.0,No ?
TS3007b,D,TS3007b.D.dialog-act.vkaraisk.271,comment-about-understanding,ami_da_12,2455.81,2456.512,702.0,Oh .
TS3007c,A,TS3007c.A.dialog-act.dharshi.252,comment-about-understanding,ami_da_12,2321.64,2323.47,1830.0,The master class ?
TS3007c,D,TS3007c.D.dialog-act.dharshi.67,comment-about-understanding,ami_da_12,721.19,721.34,150.0,Hmm ?
TS3007d,A,TS3007d.A.dialog-act.dharshi.225,comment-about-understanding,ami_da_12,1427.98,1428.26,280.0,Sorry ?
TS3007d,A,TS3007d.A.dialog-act.dharshi.371,comment-about-understanding,ami_da_12,2163.63,2163.8,170.0,Hmm ?
TS3007d,A,TS3007d.A.dialog-act.dharshi.372,comment-about-understanding,ami_da_12,2164.87,2165.14,270.0,Sorry ?
TS3007d,A,TS3007d.A.dialog-act.dharshi.473,comment-about-understanding,ami_da_12,2554.4,2554.55,150.0,Hmm ?
TS3007d,A,TS3007d.A.dialog-act.dharshi.490,comment-about-understanding,ami_da_12,2613.84,2615.83,1990.0,Real Real Reaction .
TS3007d,B,TS3007d.B.dialog-act.dharshi.174,comment-about-understanding,ami_da_12,1106.99,1107.16,170.0,Hmm ?
TS3008a,D,TS3008a.D.dialog-act.dharshi.6,comment-about-understanding,ami_da_12,105.86,106.02,160.0,What ?
TS3008b,A,TS3008b.A.dialog-act.dharshi.102,comment-about-understanding,ami_da_12,945.5,945.86,360.0,Sorry ?
TS3008b,D,TS3008b.D.dialog-act.dharshi.153,comment-about-understanding,ami_da_12,1659.76,1660.31,550.0,A face ?
TS3008c,D,TS3008c.D.dialog-act.dharshi.40,comment-about-understanding,ami_da_12,808.57,808.82,250.0,Sorry ?
TS3008c,D,TS3008c.D.dialog-act.dharshi.233,comment-about-understanding,ami_da_12,1731.74,1732.78,1040.0,What ?
TS3008c,D,TS3008c.D.dialog-act.dharshi.254,comment-about-understanding,ami_da_12,1920.66,1920.86,200.0,What ?
TS3008d,A,TS3008d.A.dialog-act.dharshi.396,comment-about-understanding,ami_da_12,2140.43,2140.63,200.0,Sorry ?
TS3008d,C,TS3008d.C.dialog-act.dharshi.218,comment-about-understanding,ami_da_12,1789.38,1790.66,1280.0,Classic ?
TS3008d,C,TS3008d.C.dialog-act.dharshi.219,comment-about-understanding,ami_da_12,1790.66,1791.45,790.0,"Oh , plastic ."
TS3008d,D,TS3008d.D.dialog-act.dharshi.130,comment-about-understanding,ami_da_12,950.09,950.23,140.0,What ?
TS3009a,A,TS3009a.A.dialog-act.s9553330.94,comment-about-understanding,ami_da_12,370.23,370.45,220.0,Hmm ?
TS3009a,A,TS3009a.A.dialog-act.s9553330.99,comment-about-understanding,ami_da_12,382.34,382.53,190.0,what ?
TS3009a,A,TS3009a.A.dialog-act.s9553330.125,comment-about-understanding,ami_da_12,473.072,473.072,0.0,
TS3009a,A,TS3009a.A.dialog-act.s9553330.171,comment-about-understanding,ami_da_12,624.74,625.97,1230.0,Width width .
TS3009a,A,TS3009a.A.dialog-act.s9553330.181,comment-about-understanding,ami_da_12,656.288,663.99,7702.0,What ?
TS3009a,A,TS3009a.A.dialog-act.s9553330.324,comment-about-understanding,ami_da_12,1450.59,1452.06,1470.0,Euro ?
TS3009a,B,TS3009a.B.dialog-act.s9553330.106,comment-about-understanding,ami_da_12,1455.04,1456.01,970.0,Oh oh right
TS3009a,B,TS3009a.B.dialog-act.s9553330.115,comment-about-understanding,ami_da_12,1469.06,1469.73,670.0,Thirty minutes .
TS3009a,C,TS3009a.C.dialog-act.s9553330.20,comment-about-understanding,ami_da_12,378.29,380.22,1930.0,I I I I understand .
TS3009a,C,TS3009a.C.dialog-act.s9553330.21,comment-about-understanding,ami_da_12,380.22,380.82,600.0,Alright .
TS3009a,C,TS3009a.C.dialog-act.s9553330.28,comment-about-understanding,ami_da_12,418.13,418.39,260.0,Oh .
TS3009a,C,TS3009a.C.dialog-act.s9553330.29,comment-about-understanding,ami_da_12,419.78,420.43,650.0,Oh I know it .
TS3009a,C,TS3009a.C.dialog-act.s9553330.106,comment-about-understanding,ami_da_12,991.0,992.18,1180.0,Oval ?
TS3009a,C,TS3009a.C.dialog-act.s9553330.130,comment-about-understanding,ami_da_12,1114.38,1115.26,880.0,Yeah yeah al alright
TS3009a,C,TS3009a.C.dialog-act.s9553330.135,comment-about-understanding,ami_da_12,1126.23,1127.08,850.0,"Yeah yeah I understand ,"
TS3009a,D,TS3009a.D.dialog-act.s9553330.30,comment-about-understanding,ami_da_12,424.59,427.248,2658.0,A hedgehog ?
TS3009b,A,TS3009b.A.dialog-act.s9553330.8,comment-about-understanding,ami_da_12,88.08,90.01,1930.0,Ah F_ five .
TS3009b,A,TS3009b.A.dialog-act.s9553330.85,comment-about-understanding,ami_da_12,395.63,396.25,620.0,Oh you have to start ?
TS3009b,A,TS3009b.A.dialog-act.s9553330.107,comment-about-understanding,ami_da_12,663.72,664.53,810.0,Yes okay .
TS3009b,A,TS3009b.A.dialog-act.s9553330.170,comment-about-understanding,ami_da_12,1210.41,1213.7,3290.0,Well we understand .
TS3009b,A,TS3009b.A.dialog-act.s9553330.171,comment-about-understanding,ami_da_12,1213.7,1215.04,1340.0,We understand .
TS3009b,A,TS3009b.A.dialog-act.s9553330.184,comment-about-understanding,ami_da_12,1257.71,1258.18,470.0,Oh yeah ?
TS3009b,A,TS3009b.A.dialog-act.s9553330.185,comment-about-understanding,ami_da_12,1259.59,1259.8,210.0,Uh ?
TS3009b,A,TS3009b.A.dialog-act.s9553330.275,comment-about-understanding,ami_da_12,1815.04,1815.55,510.0,Width .
TS3009b,A,TS3009b.A.dialog-act.s9553330.300,comment-about-understanding,ami_da_12,1917.56,1917.8,240.0,Yes .
TS3009b,A,TS3009b.A.dialog-act.s9553330.376,comment-about-understanding,ami_da_12,2240.64,2241.16,520.0,Those two ?
TS3009b,B,TS3009b.B.dialog-act.s9553330.55,comment-about-understanding,ami_da_12,1137.02,1137.18,160.0,Hmm ?
TS3009b,B,TS3009b.B.dialog-act.s9553330.168,comment-about-understanding,ami_da_12,1852.39,1854.65,2260.0,At the bottom ?
TS3009b,C,TS3009b.C.dialog-act.s9553330.34,comment-about-understanding,ami_da_12,640.11,641.1,990.0,"Oh , alright ."
TS3009b,C,TS3009b.C.dialog-act.s9553330.61,comment-about-understanding,ami_da_12,862.49,863.69,1200.0,F_ F_ five .
TS3009b,C,TS3009b.C.dialog-act.s9553330.95,elicit-comment-understanding,ami_da_13,971.53,973.43,1900.0,So well you understand .
TS3009b,C,TS3009b.C.dialog-act.s9553330.161,comment-about-understanding,ami_da_12,1470.57,1471.65,1080.0,The younger uh
TS3009b,C,TS3009b.C.dialog-act.s9553330.186,comment-about-understanding,ami_da_12,1711.79,1712.0,210.0,Huh ?
TS3009b,C,TS3009b.C.dialog-act.s9553330.255,comment-about-understanding,ami_da_12,2154.24,2154.79,550.0,"Oh , like that ."
TS3009b,C,TS3009b.C.dialog-act.s9553330.287,comment-about-understanding,ami_da_12,2372.94,2374.36,1420.0,Yeah to uh oh yeah of course
TS3009b,C,TS3009b.C.dialog-act.s9553330.301,comment-about-understanding,ami_da_12,2409.18,2409.87,690.0,"Oh Menu , alright ."
TS3009b,D,TS3009b.D.dialog-act.s9553330.144,comment-about-understanding,ami_da_12,1103.72,1104.72,1000.0,"Yeah , right . Right ."
TS3009b,D,TS3009b.D.dialog-act.s9553330.164,comment-about-understanding,ami_da_12,1214.02,1214.83,810.0,"Yeah , it's clear ."
TS3009b,D,TS3009b.D.dialog-act.s9553330.168,comment-about-understanding,ami_da_12,1238.77,1239.4,630.0,Yeah right .
TS3009b,D,TS3009b.D.dialog-act.s9553330.173,comment-about-understanding,ami_da_12,1287.74,1288.8,1060.0,"Alright , okay ."
TS3009b,D,TS3009b.D.dialog-act.s9553330.210,elicit-comment-understanding,ami_da_13,1532.7,1533.33,630.0,You see ?
TS3009b,D,TS3009b.D.dialog-act.s9553330.212,comment-about-understanding,ami_da_12,1539.13,1540.26,1130.0,The concurrent ?
TS3009b,D,TS3009b.D.dialog-act.s9553330.213,comment-about-understanding,ami_da_12,1540.26,1542.42,2160.0,"Competitors , right ."
TS3009b,D,TS3009b.D.dialog-act.s9553330.216,comment-about-understanding,ami_da_12,1555.27,1556.42,1150.0,Right . Right .
TS3009b,D,TS3009b.D.dialog-act.s9553330.237,comment-about-understanding,ami_da_12,1671.93,1673.37,1440.0,"Yeah , I understand what you're saying ."
TS3009b,D,TS3009b.D.dialog-act.s9553330.330,comment-about-understanding,ami_da_12,2206.39,2206.67,280.0,Right .
TS3009b,D,TS3009b.D.dialog-act.s9553330.356,comment-about-understanding,ami_da_12,2436.48,2438.45,1970.0,Ah . Okay .
TS3009c,A,TS3009c.A.dialog-act.s9553330.108,comment-about-understanding,ami_da_12,721.33,722.15,820.0,Double curved ?
TS3009c,A,TS3009c.A.dialog-act.s9553330.112,comment-about-understanding,ami_da_12,772.18,774.9,2720.0,This soft material thing from uh Yeah .
TS3009c,A,TS3009c.A.dialog-act.s9553330.122,comment-about-understanding,ami_da_12,872.66,874.5,1840.0,Yes . I understand .
TS3009c,A,TS3009c.A.dialog-act.s9553330.311,comment-about-understanding,ami_da_12,1910.65,1910.98,330.0,Heh ?
TS3009c,A,TS3009c.A.dialog-act.s9553330.348,comment-about-understanding,ami_da_12,2142.52,2142.8,280.0,No ?
TS3009c,A,TS3009c.A.dialog-act.s9553330.360,comment-about-understanding,ami_da_12,2189.7,2190.958,1258.0,What ?
TS3009c,A,TS3009c.A.dialog-act.s9553330.362,comment-about-understanding,ami_da_12,2196.33,2197.42,1090.0,"Oh , yeah ."
TS3009c,A,TS3009c.A.dialog-act.s9553330.376,comment-about-understanding,ami_da_12,2250.71,2254.369,3659.0,"Oh , we have a one ."
TS3009c,B,TS3009c.B.dialog-act.s9553330.59,comment-about-understanding,ami_da_12,944.5,945.08,580.0,Hmm ?
TS3009c,B,TS3009c.B.dialog-act.s9553330.78,comment-about-understanding,ami_da_12,1068.61,1068.8,190.0,Hmm ?
TS3009c,B,TS3009c.B.dialog-act.s9553330.82,comment-about-understanding,ami_da_12,1091.17,1092.15,980.0,Ah right .
TS3009c,B,TS3009c.B.dialog-act.s9553330.122,comment-about-understanding,ami_da_12,1244.83,1245.73,900.0,Too expensive ?
TS3009c,B,TS3009c.B.dialog-act.s9553330.131,comment-about-understanding,ami_da_12,1354.52,1355.21,690.0,Ah right .
TS3009c,B,TS3009c.B.dialog-act.s9553330.184,comment-about-understanding,ami_da_12,1683.04,1684.81,1770.0,"Yeah , right"
TS3009c,B,TS3009c.B.dialog-act.s9553330.207,comment-about-understanding,ami_da_12,1844.94,1845.28,340.0,"Ah ,"
TS3009c,C,TS3009c.C.dialog-act.s9553330.14,comment-about-understanding,ami_da_12,170.58,171.73,1150.0,Mm-hmm . Alright .
TS3009c,C,TS3009c.C.dialog-act.s9553330.113,comment-about-understanding,ami_da_12,638.99,639.64,650.0,The feel ?
TS3009c,C,TS3009c.C.dialog-act.s9553330.149,comment-about-understanding,ami_da_12,856.72,858.1,1380.0,"Oh , yeah , I understand . Yeah ."
TS3009c,C,TS3009c.C.dialog-act.s9553330.162,comment-about-understanding,ami_da_12,1014.94,1016.79,1850.0,"Yeah alright , yeah ."
TS3009c,C,TS3009c.C.dialog-act.s9553330.166,comment-about-understanding,ami_da_12,1042.08,1042.93,850.0,"Alright , yeah ."
TS3009c,C,TS3009c.C.dialog-act.s9553330.180,comment-about-understanding,ami_da_12,1147.008,1149.66,2652.0,Yeah I understand .
TS3009c,C,TS3009c.C.dialog-act.s9553330.211,comment-about-understanding,ami_da_12,1418.64,1420.91,2270.0,"Yeah , I understand ."
TS3009c,C,TS3009c.C.dialog-act.s9553330.226,comment-about-understanding,ami_da_12,1472.67,1473.21,540.0,Huh ?
TS3009c,C,TS3009c.C.dialog-act.s9553330.256,comment-about-understanding,ami_da_12,1591.74,1594.12,2380.0,Oh external ?
TS3009c,C,TS3009c.C.dialog-act.s9553330.282,comment-about-understanding,ami_da_12,1765.49,1766.26,770.0,"Alright , yeah ."
TS3009c,C,TS3009c.C.dialog-act.s9553330.343,comment-about-understanding,ami_da_12,2137.56,2138.36,800.0,of between
TS3009c,C,TS3009c.C.dialog-act.s9553330.389,comment-about-understanding,ami_da_12,2330.51,2330.93,420.0,Too much ?
TS3009c,D,TS3009c.D.dialog-act.s9553330.71,elicit-comment-understanding,ami_da_13,355.39,356.37,980.0,Right ?
TS3009c,D,TS3009c.D.dialog-act.s9553330.111,comment-about-understanding,ami_da_12,856.77,857.56,790.0,Oh okay .
TS3009c,D,TS3009c.D.dialog-act.s9553330.125,comment-about-understanding,ami_da_12,961.52,962.29,770.0,Alright .
TS3009c,D,TS3009c.D.dialog-act.s9553330.197,comment-about-understanding,ami_da_12,1541.039,1545.48,4441.0,I understand .
TS3009d,A,TS3009d.A.dialog-act.s9553330.61,comment-about-understanding,ami_da_12,385.32,386.288,968.0,"Well I see , but"
TS3009d,A,TS3009d.A.dialog-act.s9553330.62,comment-about-understanding,ami_da_12,391.02,392.75,1730.0,Well . Yeah I see it .
TS3009d,A,TS3009d.A.dialog-act.s9553330.81,comment-about-understanding,ami_da_12,509.84,510.18,340.0,Okay .
TS3009d,A,TS3009d.A.dialog-act.s9553330.99,elicit-comment-understanding,ami_da_13,576.74,577.2,460.0,Okay ?
TS3009d,A,TS3009d.A.dialog-act.s9553330.111,comment-about-understanding,ami_da_12,685.04,687.19,2150.0,"Nei . Oh no . I know , I know , I know ."
